"Date","URL","Endid","Title","Brand_name","Position"
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","Eurocamp",1
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","Allcamps",2
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","Go4holiday",3
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","Lux-camp",4
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","TUI",5
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","Al Fresco",6
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","AlleReizenOp1Site.nl",7
2019-06-25,"https://www.zoover.nl/frankrijk/bretagne/st-nic/domaine-de-ker-ys/camping","83929","Camping Domaine de Ker Ys","D-reizen",8
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Roan Campingvakanties",1
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Allcamps",2
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Al Fresco",3
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Go4holiday",4
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Vacanceselect",5
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Suncamp",6
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Canvas Holidays",7
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","Happy Camp",8
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","TUI",9
2019-06-25,"https://www.zoover.nl/kroatie/istrie/lanterna-bij-porec/lanterna/camping","143723","Camping Lanterna","ANWB camping",10
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Roan Campingvakanties",1
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Allcamps",2
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Campings Kroatie",3
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Go4holiday",4
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Lux-camp",5
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Vacanceselect",6
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Suncamp",7
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Happy Camp",8
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","Villatent",9
2019-06-25,"https://www.zoover.nl/kroatie/istrie/fazana/bi-village/camping","159975","Camping Bi-Village","ACSI Eurocampings",10
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","Eurocamp",1
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","Vacanceselect",2
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","Allcamps",3
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","Go4holiday",4
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","Lux-camp",5
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","Suncamp",6
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","D-reizen",7
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/simuni-pag/imuni/camping","159597","Camping Šimuni","AlleReizenOp1Site.nl",8
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Roan Campingvakanties",1
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Eurocamp",2
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Allcamps",3
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Al Fresco",4
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Go4holiday",5
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Lux-camp",6
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Vacanceselect",7
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Suncamp",8
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","Pierre & Vacances",9
2019-06-25,"https://www.zoover.nl/kroatie/dalmatie/zaton-nin/zaton-holiday-resort/vakantiepark","92837","Vakantiepark Zaton Holiday Resort","VakantieDiscounter",10
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Eurocamp",1
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Roan Campingvakanties",2
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Al Fresco",3
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Allcamps",4
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Go4holiday",5
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Lux-camp",6
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Vakanties.nl",7
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Vacanceselect",8
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","Suncamp",9
2019-06-25,"https://www.zoover.nl/kroatie/istrie/umag/park-umag-glamping/camping","143848","Camping Park Umag (Glamping)","De Jong Intra",10
2019-06-25,"https://www.zoover.nl/kroatie/istrie/pula/brioni/camping","143805","Camping Brioni","Allcamps",1
2019-06-25,"https://www.zoover.nl/kroatie/istrie/pula/brioni/camping","143805","Camping Brioni","Go4holiday",2
2019-06-25,"https://www.zoover.nl/kroatie/istrie/pula/brioni/camping","143805","Camping Brioni","Happy Camp",3
2019-06-25,"https://www.zoover.nl/kroatie/istrie/pula/brioni/camping","143805","Camping Brioni","Booking.com",4
2019-06-25,"https://www.zoover.nl/kroatie/istrie/pula/brioni/camping","143805","Camping Brioni","D-reizen",5
2019-06-25,"https://www.zoover.nl/kroatie/istrie/pula/brioni/camping","143805","Camping Brioni","AlleReizenOp1Site.nl",6
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Eurocamp",1
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Allcamps",2
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Al Fresco",3
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Go4holiday",4
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Lux-camp",5
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Vacanceselect",6
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Beachcheck",7
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","VakantieDiscounter",8
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","Op Vakantie Vanaf Eindhoven",9
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lestartit/castell-montgri-glamping/camping","78272","Camping Castell Montgri (Glamping)","De Jong Intra",10
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","Allcamps",1
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","Go4holiday",2
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","Lux-camp",3
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","VakantieDiscounter",4
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","De Jong Intra",5
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","Mimosa Reizen",6
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","Traveltroef",7
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","Preisdaler",8
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","Suncamp",9
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/torroella-de-montgri/el-delfin-verde/camping","78773","Camping El Delfin Verde","D-reizen",10
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Allcamps",1
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Go4holiday",2
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Lux-camp",3
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Vacanceselect",4
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","VakantieDiscounter",5
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","De Jong Intra",6
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Mimosa Reizen",7
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Traveltroef",8
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Tentholidays.nl",9
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/internacional-de-calonge/camping","78581","Camping Internacional de Calonge","Preisdaler",10
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Eurocamp",1
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Allcamps",2
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Roan Campingvakanties",3
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Go4holiday",4
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Lux-camp",5
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Family Holidays",6
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Vacanceselect",7
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","VakantieDiscounter",8
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Mimosa Reizen",9
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/playa-daro-platja-daro-castell-daro/cala-gogo/camping","78575","Camping Cala Gogo","Traveltroef",10
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Eurocamp",1
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Allcamps",2
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Go4holiday",3
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Lux-camp",4
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Vacanceselect",5
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","VakantieDiscounter",6
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","De Jong Intra",7
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Mimosa Reizen",8
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Traveltroef",9
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/lloret-de-mar/tucan-glamping/camping","78479","Camping Tucan (Glamping)","Booking.com",10
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","Allcamps",1
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","Go4holiday",2
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","Lux-camp",3
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","Family Holidays",4
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","Vacanceselect",5
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","VakantieDiscounter",6
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","ANWB camping",7
2019-06-25,"https://www.zoover.nl/spanje/catalonie-costa-brava-en-costa-dorada/platja-de-pals-playa-de-pals/interpals/camping","78548","Camping Interpals","De Jong Intra",8
